artist_name,album_name,album_type,release_date,total_tracks,album_uri,name,duration_ms,explicit,track_number,popularity,valence,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,track_uri
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,best friend - live,246106,False,10,33,0.535,0.606,0.805,8,-6.065,1,0.0806,0.516,0.0,0.69,153.854,4,spotify:track:52Ne2Q5gx4WYsVw0KwblS3
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,walk you home - live,177120,False,11,40,0.632,0.672,0.71,11,-4.779,0,0.0263,0.357,0.0,0.945,98.022,4,spotify:track:5carF2oe8sELpiGj7LRsOs
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,candle light - live,236680,False,12,32,0.316,0.539,0.887,8,-5.008,1,0.0741,0.12,0.0,0.397,92.939,4,spotify:track:2LtxVjzYsMFWeGpTfuM958
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,we young - live,225760,False,1,30,0.273,0.62,0.888,0,-4.266,1,0.0414,0.0194,0.0,0.587,123.041,4,spotify:track:1x7DgqfPlE7NH7lbrUZukZ
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,my first and last - live,203066,False,2,33,0.386,0.699,0.94,0,-3.225,1,0.0948,0.0193,0.0,0.381,108.063,4,spotify:track:1MZuGklUjhhJRCNYT7igTc
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,my page - live,225386,False,3,29,0.509,0.637,0.94,1,-3.295,0,0.104,0.319,0.0,0.116,125.008,4,spotify:track:6C4tuh5v9RzeEYzYwST0nl
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,bye my first... - live,206053,False,4,31,0.354,0.372,0.91,7,-4.539,1,0.0735,0.021,0.0,0.839,89.543,4,spotify:track:6X6n1gtl1jpDsVHpwt7Wr4
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,don't need your love - live,202746,False,5,34,0.649,0.393,0.944,7,-5.234,1,0.191,0.0575,2.92e-05,0.485,159.832,3,spotify:track:01YEVlunkOcDQ2haHpTLOi
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,fireflies - live,202373,False,6,31,0.458,0.63,0.889,1,-4.156,1,0.227,0.0297,0.0,0.95,127.944,4,spotify:track:41rDbh9jwDoKZ8wKTOiung
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,trigger the fever - live,206360,False,7,33,0.456,0.52,0.916,4,-3.284,1,0.057,0.0241,0.0,0.899,128.053,4,spotify:track:2MsuMsE5CCbjNAOQv8h19g
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,boom - live,211053,False,8,32,0.613,0.689,0.861,5,-4.125,0,0.0458,0.258,0.0,0.868,119.959,4,spotify:track:3xkMNkcPcVqQl4K66os2RX
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,la la love - live,180466,False,9,30,0.478,0.561,0.852,2,-3.68,1,0.0427,0.161,0.0,0.455,90.989,4,spotify:track:060Mecrf0GWFuwKsTzsJdU
NCT DREAM,THE DREAM SHOW - The 1st Live Album,album,2020-06-09,22,spotify:album:0dxqHIK72bm6w5dgYmluYT,beautiful time - live,235840,False,10,33,0.551,0.516,0.792,11,-4.67,1,0.0467,0.101,0.0,0.457,78.09,4,spotify:track:7k4d5iDArjG4HMsD3p0uxP
NCT DREAM,iScreaM Vol.16 : Glitch Mode Remix,single,2022-06-21,1,spotify:album:1qCGvCguJOKwfJbfBH8q8O,glitch mode - jinbo remix,277760,False,1,34,0.803,0.619,0.873,5,-2.939,0,0.0668,0.0763,6.7e-05,0.151,167.007,4,spotify:track:6gVZB0cp9QmWoduXVWOgHM
NCT DREAM,iScreaM Vol.9 : Hot Sauce Remixes,single,2021-06-10,2,spotify:album:6f8Coii7w0nJi3TKVMXoWk,hot sauce - hitchhiker remix,195000,False,1,27,0.554,0.685,0.878,10,-7.707,0,0.17,0.00956,0.000506,0.349,100.002,4,spotify:track:5b9Xo4A6XODIi8tkD1Qdz9
NCT DREAM,iScreaM Vol.9 : Hot Sauce Remixes,single,2021-06-10,2,spotify:album:6f8Coii7w0nJi3TKVMXoWk,hot sauce - minimonster remix,181794,False,2,24,0.344,0.64,0.935,6,-1.014,1,0.0599,0.00244,0.0,0.16,100.002,4,spotify:track:1qr9eVsNr2Tu5B2pXJm3Y7
NCT DREAM,Reload,single,2020-04-29,5,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,ridin',201773,False,1,60,0.513,0.549,0.903,1,-1.483,0,0.045,0.178,0.0,0.0682,150.009,4,spotify:track:0EMD15EVNwDlgGH2CH6ZEL
NCT DREAM,Reload,single,2020-04-29,5,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,quiet down,188400,False,2,54,0.546,0.697,0.868,0,-4.575,1,0.057,0.374,0.0,0.124,145.961,4,spotify:track:3l8JuoE2LHb7hiFo7lKrkh
NCT DREAM,Reload,single,2020-04-29,5,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,7 days,197280,False,3,57,0.629,0.744,0.89,6,-3.134,0,0.0824,0.146,0.0,0.121,99.95,4,spotify:track:0nsL0AalAUFNCi7DYhnihQ
NCT DREAM,Reload,single,2020-04-29,5,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,love again,210866,False,4,55,0.59,0.696,0.92,1,-2.004,1,0.119,0.0451,0.0,0.0603,104.035,4,spotify:track:2eqehaP6hg04FQ82CLErFd
NCT DREAM,Reload,single,2020-04-29,5,spotify:album:1V5ilz8ghPl1PZJA1hbw3r,puzzle piece,227453,False,5,58,0.592,0.66,0.363,5,-8.3,1,0.0286,0.79,0.00014,0.102,103.124,4,spotify:track:4hMYovC1APX8ojuANCoeuF
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,boom,195080,False,1,66,0.702,0.914,0.516,5,-4.178,0,0.0918,0.131,0.0,0.0441,119.969,4,spotify:track:6rcn967QN5JtkPOBDwYIuT
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,stronger,206536,False,2,52,0.689,0.743,0.841,9,-4.371,0,0.0634,0.0331,0.0,0.119,100.99,4,spotify:track:6pHjX4thmIYqqmODsW1kIy
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,119,239335,False,3,56,0.503,0.704,0.883,0,-3.623,1,0.0621,0.116,0.0,0.0653,103.968,4,spotify:track:0AHpMhCdgaz00aMkoEZTXd
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,bye my first…,207155,False,4,54,0.393,0.647,0.823,2,-4.901,1,0.154,0.0158,0.0,0.348,179.823,4,spotify:track:0qhTNlYrAJBXpHHzay7qvM
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,best friend,204253,False,5,52,0.739,0.784,0.678,8,-3.276,1,0.0891,0.33,0.0,0.0743,77.012,4,spotify:track:6YMy6nuK53ZSKOLlt2ytiY
NCT DREAM,We Boom - The 3rd Mini Album,single,2019-07-26,6,spotify:album:31ln9LpD1WyhFlOvDp9YJc,dream run,224192,False,6,47,0.596,0.696,0.781,11,-3.322,0,0.0546,0.0224,0.0,0.257,120.037,4,spotify:track:6ByGZGm5Y5VwrQheIUlw1N
NCT DREAM,Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),single,2019-07-15,1,spotify:album:6MYKofPnqIdjfznGSopzCi,fireflies (the official song of the world scout foundation),200973,False,1,55,0.73,0.744,0.674,1,-3.736,1,0.15,0.00253,0.0,0.201,127.941,4,spotify:track:1F9FQp9dnnQWTkaK6Nzm1W
NCT DREAM,Don’t Need Your Love,single,2019-06-06,2,spotify:album:2e3TvxplnFh1HcFUcSe39u,don’t need your love,201880,False,1,61,0.769,0.619,0.881,7,-4.683,1,0.0834,0.0632,0.0,0.103,160.145,3,spotify:track:7oEm5Q1virEUB9H0XjWZzF
NCT DREAM,Don’t Need Your Love,single,2019-06-06,2,spotify:album:2e3TvxplnFh1HcFUcSe39u,don’t need your love - instrumental,201893,False,2,27,0.427,0.49,0.859,7,-6.319,1,0.104,0.0211,0.864,0.115,159.791,5,spotify:track:0XrdRDa6BfU3VhbTdKnakk
NCT DREAM,Candle Light - SM STATION,single,2018-12-27,2,spotify:album:077Bz6P3dTrhGjYx2vF0yY,candle light,236536,False,1,55,0.286,0.556,0.819,8,-4.869,1,0.0541,0.0287,0.0,0.125,92.934,4,spotify:track:6nUpdTLUSel3Zp6lhHZRbX
NCT DREAM,Candle Light - SM STATION,single,2018-12-27,2,spotify:album:077Bz6P3dTrhGjYx2vF0yY,candle light - instrumental,236536,False,2,25,0.212,0.608,0.884,5,-8.341,0,0.038,0.0147,0.893,0.111,92.987,4,spotify:track:798rr9u2ACA34rZITaKDyS
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,we go up,183293,False,1,60,0.349,0.893,0.77,8,-4.692,1,0.107,0.0138,0.0,0.225,122.067,4,spotify:track:26vOBLHS116a4WNUVlvAUW
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,"1, 2, 3",181186,False,2,51,0.953,0.82,0.63,11,-5.567,0,0.0841,0.082,0.0,0.0698,124.99,4,spotify:track:4LxKdotqcHAb0S7skugKIz
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,beautiful time,207773,False,3,54,0.792,0.682,0.721,11,-4.541,1,0.0897,0.0878,0.0,0.155,78.198,4,spotify:track:12YCzgLIK66nMNz4IpPTuL
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,drippin',197773,False,4,54,0.884,0.715,0.89,8,-5.944,1,0.175,0.197,0.0,0.164,144.951,4,spotify:track:5ZbwJYmRtJe5Uy9nFkki8W
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,dear dream,189546,False,5,56,0.422,0.677,0.624,5,-8.973,1,0.0871,0.137,6.41e-05,0.589,93.023,4,spotify:track:42HB7NqTtooRK7Lrwvwrq2
NCT DREAM,We Go Up,single,2018-09-03,6,spotify:album:0pIWpPef8UFx8iQ5KSZsYj,we go up - chinese version,183280,False,6,31,0.436,0.898,0.764,8,-4.548,1,0.116,0.0169,0.0,0.258,122.016,4,spotify:track:53W8Tjh9CkgdHS6m8sirsy
NCT DREAM,JOY - SM STATION,single,2017-12-15,2,spotify:album:5UkUr57L6X1gopnzG1dyBa,joy,178534,False,1,43,0.725,0.674,0.892,6,-3.498,1,0.0439,0.0563,0.0,0.067,109.909,4,spotify:track:3I4pgDhMKp6Sww3lTxyg8X
NCT DREAM,JOY - SM STATION,single,2017-12-15,2,spotify:album:5UkUr57L6X1gopnzG1dyBa,joy - instrumental,178534,False,2,20,0.71,0.653,0.909,1,-5.197,1,0.0323,7.21e-05,0.809,0.0785,109.995,4,spotify:track:22OAmKFjpMLIBApX9nFZmh
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,we young,224466,False,1,54,0.338,0.712,0.857,0,-4.194,1,0.0414,0.0579,0.0,0.0684,123.041,4,spotify:track:2nChvM2Tyv1ib8AvfCJcOe
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,la la love,181453,False,2,49,0.671,0.683,0.729,7,-4.665,1,0.0498,0.137,0.0,0.114,91.026,4,spotify:track:2x9A6XKR8u72GysiSQm7Dw
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,같은 시간 같은 자리 walk you home,175240,False,3,59,0.625,0.799,0.761,11,-4.897,0,0.0453,0.309,0.0,0.115,97.997,4,spotify:track:48U7tDoHquyAGPW119Xpvi
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,my page,226613,False,4,49,0.684,0.744,0.9,11,-3.888,1,0.0768,0.25,0.0,0.0673,125.011,4,spotify:track:63oREMsb7uCqgVztE72Pyv
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,we young 青春漾 - chinese version,223293,False,5,30,0.333,0.702,0.853,0,-4.209,1,0.0449,0.0587,0.0,0.121,122.973,4,spotify:track:62bgPWWIwBbSwzM54VQVg4
NCT DREAM,We Young - The 1st Mini Album,single,2017-08-17,6,spotify:album:2cEYyauffphZuDONGi6z9b,trigger the fever - bonus track,206791,False,6,46,0.561,0.534,0.881,4,-2.871,1,0.0434,0.0352,0.0,0.532,128.009,4,spotify:track:1b0EgjAcJAkOlMh1U5zXLU
NCT DREAM,Trigger the fever (The Official Song of the FIFA U-20 World Cup Korea Republic 2017),single,2017-03-16,1,spotify:album:29KXevMY8U3atSgi1qUH2f,trigger the fever (the official song of the fifa u-20 world cup korea republic 2017),206791,False,1,48,0.561,0.534,0.881,4,-2.871,1,0.0434,0.0352,0.0,0.532,128.009,4,spotify:track:6YEzJ1abhCakyaTq826f1j
NCT DREAM,The First - The 1st Single Album,single,2017-02-09,5,spotify:album:4wmCJoHoVwHdSBnLq5d4Sm,마지막 첫사랑 my first and last,201980,False,1,59,0.589,0.799,0.899,2,-3.945,1,0.131,0.018,0.0,0.0801,108.051,4,spotify:track:24PhZrRiALtUXgdwXkEwGt
NCT DREAM,The First - The 1st Single Album,single,2017-02-09,5,spotify:album:4wmCJoHoVwHdSBnLq5d4Sm,最后的初恋 my first and last - chinese version,201980,False,2,31,0.571,0.801,0.885,9,-4.108,0,0.168,0.0254,0.0,0.0577,108.02,4,spotify:track:7lMMCxTBJU0ioAymYX8h03
NCT DREAM,The First - The 1st Single Album,single,2017-02-09,5,spotify:album:4wmCJoHoVwHdSBnLq5d4Sm,덩크슛 dunk shot,232726,False,3,50,0.651,0.644,0.888,2,-4.097,1,0.071,0.124,0.0,0.269,115.983,4,spotify:track:2sOz5KStj3M1L1ErNo6MCC
NCT DREAM,The First - The 1st Single Album,single,2017-02-09,5,spotify:album:4wmCJoHoVwHdSBnLq5d4Sm,chewing gum 泡泡糖 - chinese version,197462,False,5,27,0.95,0.794,0.769,6,-3.444,1,0.0511,0.125,0.0,0.096,104.0,4,spotify:track:31oUaaV09TkZgcw7GIf3dO
NCT DREAM,Chewing Gum,single,2016-08-27,2,spotify:album:53wPhgvCnPI6QMvF7SABkX,chewing gum,197462,False,1,57,0.931,0.774,0.8,3,-3.426,0,0.0472,0.113,0.0,0.0782,103.977,4,spotify:track:1oacrRLAurXf6ylXFhF2YT
NCT DREAM,Chewing Gum,single,2016-08-27,2,spotify:album:53wPhgvCnPI6QMvF7SABkX,chewing gum - chinese version,197462,False,2,30,0.95,0.794,0.769,6,-3.444,1,0.0511,0.125,0.0,0.096,104.0,4,spotify:track:3L5hhdbKSlzvmxp7ar6PsI
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,turn back time,218680,False,1,55,0.532,0.615,0.889,11,-3.698,1,0.0427,0.00354,0.0,0.159,134.958,4,spotify:track:4aHqVuUrfYMPro2bqn5Fse
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,bad alive,229280,False,2,49,0.533,0.662,0.909,3,-2.965,0,0.0359,0.042,0.0,0.226,142.059,4,spotify:track:5xfGmBYIy5EfWvqlT9vkRB
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,unbreakable,217813,False,3,43,0.533,0.598,0.802,10,-2.88,0,0.0407,0.168,0.0,0.184,140.092,4,spotify:track:3rirsQT0AxJ2SDzHDPnvr6
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,after midnight,209320,False,4,49,0.327,0.577,0.87,2,-2.543,0,0.0557,0.0963,0.0,0.071,105.292,4,spotify:track:5OyBCIBDkTWUSvbFPFnKl0
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,interlude: awaken the world,53600,False,5,37,0.337,0.481,0.783,1,-5.072,1,0.0361,0.0778,0.699,0.138,136.073,4,spotify:track:25QUurWK5I3ugRUUuaxzLa
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,only human,212133,False,6,44,0.454,0.647,0.738,0,-3.759,1,0.0383,0.519,1.26e-06,0.11,143.988,4,spotify:track:4HuVx0jVOlwRGtSkhPP4VE
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,domino,196880,False,7,49,0.319,0.654,0.678,9,-4.864,1,0.0451,0.0194,0.0,0.122,89.938,4,spotify:track:6SmfBvW4JgsoZPhagI0N3L
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,up from here,241293,False,8,39,0.461,0.751,0.848,7,-3.895,1,0.0911,0.0751,0.0,0.314,100.061,4,spotify:track:54gh4wEVRzBnjOxUTHOeNu
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,electric hearts,205800,False,9,43,0.35,0.723,0.935,0,-2.537,1,0.0452,0.0305,0.0,0.184,120.027,4,spotify:track:4Xd55lj6UHNIDy192fmAAD
WayV,Awaken The World - The 1st Album,album,2020-06-09,10,spotify:album:0XldHBFjCgxRMTXmjUj6cx,stand by me,212760,False,10,41,0.767,0.533,0.919,1,-4.163,1,0.0647,0.00804,0.0,0.336,180.105,4,spotify:track:0NRFpNIfyCUHdCalyQZEDN
WayV,Everytime,single,2021-07-30,1,spotify:album:4Vd1e6CleqWw7qggwZRHJJ,everytime,178582,False,1,42,0.255,0.667,0.692,0,-8.97,0,0.0395,0.0776,0.0,0.0972,127.025,4,spotify:track:1ToGBJEWxe0WBjCr6k12el
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,kick back,230773,False,1,57,0.318,0.643,0.862,2,-3.166,1,0.0744,0.0268,0.0,0.0801,90.025,4,spotify:track:1hXbbVF57nIcxIugYYtdms
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,action figure,199666,False,2,57,0.537,0.701,0.787,11,-2.56,0,0.0523,0.137,0.0,0.147,102.018,4,spotify:track:1Z9r4lrkfPK41tfqM6UKMx
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,horizon,211946,False,3,47,0.356,0.593,0.659,0,-4.139,0,0.0464,0.555,0.0,0.18,134.921,4,spotify:track:3A0i2HQCDGOE6KOOSbVSDu
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,all for love,197746,False,4,47,0.324,0.604,0.778,1,-3.504,1,0.0356,0.304,0.0,0.108,99.039,4,spotify:track:7gAnjbbi06muBkgsnEYFYp
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,good time,200640,False,5,45,0.859,0.709,0.808,0,-3.156,0,0.0644,0.206,0.0,0.262,145.177,4,spotify:track:7iRGkBZdLTs9BwhbnKd53i
WayV,Kick Back - The 3rd Mini Album,single,2021-03-10,6,spotify:album:5BxZKzmJTisFVvDG14HJum,kick back - korean version,230773,False,6,42,0.362,0.61,0.845,2,-3.126,1,0.0879,0.0164,0.0,0.0804,89.989,4,spotify:track:4swiSPeCwoVqPOV51ruVPA
WayV,Bad Alive (English Version),single,2020-07-29,1,spotify:album:4QopwOZ0tBnIVsBlhZLyrk,bad alive - english version,229266,False,1,53,0.575,0.667,0.84,3,-3.363,0,0.0303,0.0017,0.000175,0.332,142.014,4,spotify:track:4h1V7NLdMV1JpuaJbJAA9t
WayV,Turn Back Time (Korean Version),single,2020-06-18,1,spotify:album:47CwM1ZCy0Mtifet3Fm2IY,turn back time - korean version,218680,False,1,37,0.471,0.65,0.902,11,-3.686,1,0.043,0.003,0.0,0.151,134.969,4,spotify:track:5hXSKNjdAoqKZKOQ95bHYm
WayV,Love Talk (English Version),single,2019-11-05,1,spotify:album:60A7gFYvWmaDULmxUWSjyS,love talk - english version,232150,False,1,70,0.437,0.751,0.719,6,-5.198,0,0.0373,0.142,0.0,0.148,98.01,4,spotify:track:2e3cJdJ8xWwydl8JIYlCqB
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,moonwalk,222686,False,1,54,0.377,0.734,0.629,2,-6.299,1,0.0543,0.0507,0.0,0.0899,109.982,4,spotify:track:0nNrpT5W9YOvR3bEa7ym12
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,yeah yeah yeah,198005,False,2,40,0.611,0.682,0.851,9,-5.193,1,0.0847,0.177,0.0,0.334,131.011,4,spotify:track:1Z6yAybe9wz2Revpfy5eSa
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,love talk,232694,False,3,59,0.485,0.742,0.749,6,-5.06,0,0.0378,0.232,0.0,0.119,98.013,4,spotify:track:6bc8VmlNt5S9WJlyw8bBdd
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,king of hearts,198268,False,4,45,0.409,0.651,0.638,11,-6.024,0,0.108,0.161,0.0,0.325,149.902,4,spotify:track:04uvFToQGZkrdWkm65gxmu
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,face to face,207172,False,5,46,0.383,0.54,0.296,2,-9.83,1,0.0338,0.844,0.0,0.131,142.741,4,spotify:track:3Zr1trnK5GcmwMMm40Fjyb
WayV,Take Over The Moon - The 2nd Mini Album,single,2019-10-29,6,spotify:album:4ha80ucjDvhmQPLT77yyob,we go nanana,206643,False,6,41,0.54,0.709,0.71,7,-4.473,1,0.0312,0.104,0.0,0.0173,98.022,4,spotify:track:2lDoT0PyJm1H4mWAO9p3kZ
WayV,Take Off - The 1st Mini Album,single,2019-05-09,6,spotify:album:7IzPpfu5gInokmyg2rDhRL,take off,233720,False,1,53,0.168,0.723,0.827,8,-5.417,1,0.0347,0.0119,0.0,0.183,103.023,4,spotify:track:1FU3x0eu9cUl3AltO6t2KH
WayV,Take Off - The 1st Mini Album,single,2019-05-09,6,spotify:album:7IzPpfu5gInokmyg2rDhRL,say it,195853,False,3,40,0.353,0.381,0.844,0,-5.878,0,0.17,0.084,0.0,0.375,73.828,4,spotify:track:5LQhLNSWjV6IhsSO6b8Xxh
WayV,Take Off - The 1st Mini Album,single,2019-05-09,6,spotify:album:7IzPpfu5gInokmyg2rDhRL,let me love u,226013,False,5,49,0.831,0.655,0.759,1,-5.986,1,0.0446,0.442,0.0,0.0682,91.991,4,spotify:track:4CZaAPfc74YaIPBEMFCKXH
WayV,The Vision - The 1st Digital EP,single,2019-01-17,3,spotify:album:6zaHxIDk15FXpLaeIDmiBk,regular,217586,False,1,47,0.866,0.715,0.789,9,-5.137,0,0.0474,0.309,0.0,0.301,134.02,4,spotify:track:3DjJqtq9KjM69osocS4JUc
WayV,The Vision - The 1st Digital EP,single,2019-01-17,3,spotify:album:6zaHxIDk15FXpLaeIDmiBk,come back,205293,False,2,41,0.643,0.713,0.818,4,-4.91,0,0.152,0.0281,0.0,0.117,111.972,4,spotify:track:19KPe3Byszxiixva1tI8fe
WayV,The Vision - The 1st Digital EP,single,2019-01-17,3,spotify:album:6zaHxIDk15FXpLaeIDmiBk,dream launch,226546,False,3,45,0.514,0.715,0.776,6,-5.888,0,0.0379,0.0241,0.0,0.133,93.032,4,spotify:track:6Vg2Y5ETpGdhMYpSESjIzN
